,file,dominant_freq
39,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
40,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
41,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
42,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
43,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,1.7587939698492463
44,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,1.7587939698492463
45,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,1.7587939698492463
46,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.0150753768844223
47,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.0150753768844223
48,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,1.7587939698492463
49,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
50,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
51,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
52,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
53,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
54,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
55,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,1.7587939698492463
56,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,1.7587939698492463
57,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
58,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
59,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.0150753768844223
60,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
61,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
62,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
63,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
64,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
65,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
66,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
67,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
68,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
69,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,1.7587939698492463
70,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,1.7587939698492463
71,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,1.7587939698492463
72,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
73,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
74,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
75,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
76,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
77,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
78,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
79,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
80,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
81,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
82,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
83,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
84,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
85,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
86,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
87,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
88,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
89,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
90,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
91,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
92,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.0150753768844223
93,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.0150753768844223
94,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
95,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
96,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
97,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
98,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
99,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
100,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,1.7587939698492463
101,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
102,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
103,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
104,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
105,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
106,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
107,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
108,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
109,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
110,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
111,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
112,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
113,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
114,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
115,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.0150753768844223
116,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.0150753768844223
117,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
118,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
119,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
120,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
121,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
122,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
123,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
124,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
125,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
126,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
127,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
128,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
129,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
130,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
131,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
132,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
133,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
134,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
135,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
136,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
137,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
138,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.0150753768844223
139,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.0150753768844223
140,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
141,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
142,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
143,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
144,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
145,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
146,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
147,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
148,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
149,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
150,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
151,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,1.7587939698492463
152,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
153,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
154,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
155,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
156,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
157,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
158,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
159,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
160,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
161,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.0150753768844223
162,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,1.7587939698492463
163,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,1.7587939698492463
164,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
165,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
166,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
167,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
168,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
169,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
170,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
171,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
172,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
173,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
174,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,1.7587939698492463
175,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,1.7587939698492463
176,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,1.7587939698492463
177,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
178,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
179,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
180,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
181,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
182,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
183,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
184,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.0150753768844223
185,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
186,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
187,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
188,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
189,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
190,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
191,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
192,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
193,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
194,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
195,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
196,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,1.7587939698492463
197,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,1.7587939698492463
198,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,1.7587939698492463
199,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
200,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
201,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
202,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
203,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
204,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
205,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
206,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
207,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
208,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
209,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
210,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
211,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
212,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
213,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
214,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
215,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
216,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
217,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
218,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
219,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,1.7587939698492463
220,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,1.7587939698492463
221,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
222,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
223,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
224,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
225,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.0150753768844223
226,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
227,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
228,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
229,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
230,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
231,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
232,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
233,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
234,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
235,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
236,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
237,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
238,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
239,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,1.7587939698492463
240,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
241,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
242,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.0150753768844223
243,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,1.7587939698492463
244,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
245,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
246,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
247,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
248,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
249,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
250,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
251,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,1.7587939698492463
252,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
253,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
254,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
255,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
256,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
257,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
258,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
259,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
260,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
261,20240628_vCM_beating_10x_DIC.lif - or1-r4-fov1_scale-0.2_serie-6,3.559463986599665
